,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,H11,FAM,,Unkn-40,15.5_D,,22.7880376523144,22.8670434409645,0.111731057814861,550089.187872591,5.74043310887738,521618.17885909,40264.0870813397,62,
,H12,FAM,,Unkn-40,15.5_D,,22.9460492296145,22.8670434409645,0.111731057814861,493147.169845589,5.6929765450659,521618.17885909,40264.0870813397,62,
,A01,VIC,,Std-01,STD1,,18.1915813367191,18.1768503402065,0.0208327750554257,30000000,7.47712125471966,30000000,0,62,
,A02,VIC,,Std-01,STD1,,18.1621193436939,18.1768503402065,0.0208327750554257,30000000,7.47712125471966,30000000,0,62,
,A07,VIC,,Unkn-17,9.2_B,,27.1767948478989,27.2157098949915,0.0550341873787794,68627.8858045508,4.83650061993744,66858.0307568598,2502.95301187902,62,
,A08,VIC,,Unkn-17,9.2_B,,27.2546249420842,27.2157098949915,0.0550341873787794,65088.1757091688,4.81350209931045,66858.0307568598,2502.95301187902,62,
,A09,VIC,,Unkn-25,10.3_C,,27.5138565250901,27.5541391586939,0.0569682467706806,54563.2302100429,4.73690007317464,53107.9823809394,2058.03121653224,62,
,A10,VIC,,Unkn-25,10.3_C,,27.5944217922978,27.5541391586939,0.0569682467706806,51652.7345518358,4.71309331848557,53107.9823809394,2058.03121653224,62,
,A11,VIC,,Unkn-33,11.4_B,,27.310976285771,27.3338964301004,0.0324139789621675,62639.816143198,4.79685047433546,61678.0253017692,1360.17765211479,62,
,A12,VIC,,Unkn-33,11.4_B,,27.3568165744298,27.3338964301004,0.0324139789621675,60716.2344603404,4.78330482935966,61678.0253017692,1360.17765211479,62,
,B01,VIC,,Std-02,STD2,,21.7477848485592,21.6514400685629,0.1362520945346,3000000,6.47712125471966,3000000,0,62,
,B02,VIC,,Std-02,STD2,,21.5550952885667,21.6514400685629,0.1362520945346,3000000,6.47712125471966,3000000,0,62,
,B03,VIC,,Unkn-02,15.1_A,,25.4087587156474,25.6031626772036,0.274928719011797,228533.101404369,5.35894911344787,201972.233983929,37562.7389343799,62,
,B04,VIC,,Unkn-02,15.1_A,,25.7975666387597,25.6031626772036,0.274928719011797,175411.366563489,5.24405773199387,201972.233983929,37562.7389343799,62,
,B05,VIC,,Unkn-10,10.5_C,,26.7169708130352,26.762520782814,0.0644173850268746,93837.6264362501,4.97237701404059,91017.6673479869,3988.02438795909,62,
,B06,VIC,,Unkn-10,10.5_C,,26.8080707525928,26.762520782814,0.0644173850268746,88197.7082597237,4.94545730051632,91017.6673479869,3988.02438795909,62,
,B07,VIC,,Unkn-18,7.5_B,,26.9150749142284,26.8800036406692,0.0495982707170981,82004.5490991604,4.91383794499181,84008.8465316386,2834.50461204022,62,
,B08,VIC,,Unkn-18,7.5_B,,26.84493236711,26.8800036406692,0.0495982707170981,86013.1439641168,4.93456482234715,84008.8465316386,2834.50461204022,62,
,B09,VIC,,Unkn-26,11.3_C,,26.9082824060697,26.9397333440637,0.0444783430605005,82384.4235761874,4.91584510739644,80658.640335251,2440.62606504847,62,
,B10,VIC,,Unkn-26,11.3_C,,26.9711842820577,26.9397333440637,0.0444783430605005,78932.8570943145,4.89725782303643,80658.640335251,2440.62606504847,62,
