Clutch_ID,Nest_ID,Burrow_ID,Mother_ID,Location,Collection_date,Location_InNest,Egg_mass,Egg_diameter,Status,Tortoise_ID,Date_Pip,Date_Emerge,Date_Functional,ExpDay_measure1,Measure_1_Date,Mass_1,Carapace_1,Plastron_1,Notch,Tank.x,Measure_2_Date,Mass_2,Measure_3,Mass_3,Measure_4,Mass_4,Measure_5,Mass_5,Measure_6,Mass_6,Measure_7,Mass_7,Measure_8,Mass_8,Measure_9,Mass_9,Measure_10,Mass_10,Max.allowed.blood.volume..uL.,Measure_11,Mass_11,Carapace_10,Plastron_10,Measure_12,Mass_12,Carapace_12,Plastron_12,Measure_13,Mass_13,Measure_14,Mass_14,Carapace_14,Plastron_14,Measure_15,Mass_15,Carapace_15,Plastron_15,Measure_16,Mass_16,Carapace_16,Plastron_16,Measure_17,Mass_17,Carapace_17,Plastron_17,Measure_18,Mass_18,Carapace_18,Plastron_18,Measure_19,Mass_19,Carapace_19,Plastron_19,ExpDay_measure10,DaysBTW1.10,Mass_m10.m1,Growth_rate1.10,ExpDay_measure13,DaysBTW1.13,Mass_m13.m1,Growth_rate1.13,Rack,Tank.y,Total_bleed_time,Glucose,Date,Tortoise_Mass,treatment,timepoint
10.4,GT2023_N10,839,261,GWA,8/14/2023,Middle,44.79,44.1,Hatched,GT2023_N10.04,9/4/2023,9/5/2023,9/6/2023,24,9/6/2023,34.37,50.7,49.2,355,1,,NA,,NA,9/11/2023,33.2,9/18/2023,40.12,9/25/2023,42.91,10/13/2023,46.31,10/27/2023,50.29,11/10/2023,52.99,11/24/2023,58.4,502.9,12/10/2023,62.81,62.8,58.5,12/21/2023,66.6,66.4,60.6,1/7/2024,65.2,1/20/2024,64.8,66.3,61,2/27/2024,61.6,65.6,61.1,3/17/2024,72.2,68.6,61.9,4/14/2024,89.6,73,67,5/16/2024,106.1,75,69.7,6/16/2024,135.2,83.6,78.2,103,79,24.03,0.304177215,147,123,30.83,0.250650407,1,1,3,139,6/10/2024,106.1,Cold Dormancy,3 months-Post
10.5,GT2023_N10,839,261,GWA,8/14/2023,Middle,46.04,40.9,Hatched,GT2023_N10.05,9/5/2023,9/8/2023,9/11/2023,29,9/11/2023,34.59,52.8,50.4,359,2,,NA,,NA,,NA,9/18/2023,39.39,9/25/2023,42.87,10/13/2023,49.52,10/27/2023,54.07,11/10/2023,54.72,11/24/2023,63.09,540.7,12/10/2023,72.5,64.5,60.09,12/21/2023,78.1,70.3,66,1/7/2024,87.7,1/20/2024,95.6,76,70.6,2/17/2024,111,78.5,74.5,3/17/2024,120,82.5,77.4,4/14/2024,129.1,83.4,79.5,5/16/2024,139.1,86.8,82.2,6/16/2024,154,88.4,85.2,103,74,28.5,0.385135135,147,118,53.11,0.450084746,1,2,2:56,171,11/5/2023,NA,Constant Growth,Pre-Hibernation
10.5,GT2023_N10,839,261,GWA,8/14/2023,Middle,46.04,40.9,Hatched,GT2023_N10.05,9/5/2023,9/8/2023,9/11/2023,29,9/11/2023,34.59,52.8,50.4,359,2,,NA,,NA,,NA,9/18/2023,39.39,9/25/2023,42.87,10/13/2023,49.52,10/27/2023,54.07,11/10/2023,54.72,11/24/2023,63.09,540.7,12/10/2023,72.5,64.5,60.09,12/21/2023,78.1,70.3,66,1/7/2024,87.7,1/20/2024,95.6,76,70.6,2/17/2024,111,78.5,74.5,3/17/2024,120,82.5,77.4,4/14/2024,129.1,83.4,79.5,5/16/2024,139.1,86.8,82.2,6/16/2024,154,88.4,85.2,103,74,28.5,0.385135135,147,118,53.11,0.450084746,3,2,2:00,138,2/28/2024,NA,Constant Growth,Dormancy
10.5,GT2023_N10,839,261,GWA,8/14/2023,Middle,46.04,40.9,Hatched,GT2023_N10.05,9/5/2023,9/8/2023,9/11/2023,29,9/11/2023,34.59,52.8,50.4,359,2,,NA,,NA,,NA,9/18/2023,39.39,9/25/2023,42.87,10/13/2023,49.52,10/27/2023,54.07,11/10/2023,54.72,11/24/2023,63.09,540.7,12/10/2023,72.5,64.5,60.09,12/21/2023,78.1,70.3,66,1/7/2024,87.7,1/20/2024,95.6,76,70.6,2/17/2024,111,78.5,74.5,3/17/2024,120,82.5,77.4,4/14/2024,129.1,83.4,79.5,5/16/2024,139.1,86.8,82.2,6/16/2024,154,88.4,85.2,103,74,28.5,0.385135135,147,118,53.11,0.450084746,3,2,5:37,127,3/19/2024,120,Constant Growth,3 weeks-Post
10.5,GT2023_N10,839,261,GWA,8/14/2023,Middle,46.04,40.9,Hatched,GT2023_N10.05,9/5/2023,9/8/2023,9/11/2023,29,9/11/2023,34.59,52.8,50.4,359,2,,NA,,NA,,NA,9/18/2023,39.39,9/25/2023,42.87,10/13/2023,49.52,10/27/2023,54.07,11/10/2023,54.72,11/24/2023,63.09,540.7,12/10/2023,72.5,64.5,60.09,12/21/2023,78.1,70.3,66,1/7/2024,87.7,1/20/2024,95.6,76,70.6,2/17/2024,111,78.5,74.5,3/17/2024,120,82.5,77.4,4/14/2024,129.1,83.4,79.5,5/16/2024,139.1,86.8,82.2,6/16/2024,154,88.4,85.2,103,74,28.5,0.385135135,147,118,53.11,0.450084746,3,2,3,120,6/10/2024,139.1,Constant Growth,3 months-Post
10.6,GT2023_N10,839,261,GWA,8/14/2023,Middle,45.66,43.8,Hatched,GT2023_N10.06,9/4/2023,9/5/2023,9/7/2023,25,9/7/2023,34.09,50.9,51.3,357,3,,NA,,NA,,NA,9/18/2023,41.49,9/25/2023,43.66,10/13/2023,51.63,10/27/2023,56.45,11/10/2023,60.74,11/24/2023,65.73,564.5,12/10/2023,72.68,65.6,64.1,12/21/2023,71.7,69.8,66.3,1/7/2024,71.5,1/20/2024,70.6,69.4,65.5,2/27/2024,68.5,69.1,65.9,3/17/2024,81,72.1,68.1,4/14/2024,110.8,79.8,75.4,5/16/2024,133.2,81.1,77.7,6/16/2024,161.3,89.8,88.2,103,78,31.64,0.405641026,147,122,37.41,0.306639344,1,3,3:00,183,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
10.6,GT2023_N10,839,261,GWA,8/14/2023,Middle,45.66,43.8,Hatched,GT2023_N10.06,9/4/2023,9/5/2023,9/7/2023,25,9/7/2023,34.09,50.9,51.3,357,3,,NA,,NA,,NA,9/18/2023,41.49,9/25/2023,43.66,10/13/2023,51.63,10/27/2023,56.45,11/10/2023,60.74,11/24/2023,65.73,564.5,12/10/2023,72.68,65.6,64.1,12/21/2023,71.7,69.8,66.3,1/7/2024,71.5,1/20/2024,70.6,69.4,65.5,2/27/2024,68.5,69.1,65.9,3/17/2024,81,72.1,68.1,4/14/2024,110.8,79.8,75.4,5/16/2024,133.2,81.1,77.7,6/16/2024,161.3,89.8,88.2,103,78,31.64,0.405641026,147,122,37.41,0.306639344,1,3,2:35,45,2/27/2024,NA,Cold Dormancy,Dormancy
10.6,GT2023_N10,839,261,GWA,8/14/2023,Middle,45.66,43.8,Hatched,GT2023_N10.06,9/4/2023,9/5/2023,9/7/2023,25,9/7/2023,34.09,50.9,51.3,357,3,,NA,,NA,,NA,9/18/2023,41.49,9/25/2023,43.66,10/13/2023,51.63,10/27/2023,56.45,11/10/2023,60.74,11/24/2023,65.73,564.5,12/10/2023,72.68,65.6,64.1,12/21/2023,71.7,69.8,66.3,1/7/2024,71.5,1/20/2024,70.6,69.4,65.5,2/27/2024,68.5,69.1,65.9,3/17/2024,81,72.1,68.1,4/14/2024,110.8,79.8,75.4,5/16/2024,133.2,81.1,77.7,6/16/2024,161.3,89.8,88.2,103,78,31.64,0.405641026,147,122,37.41,0.306639344,1,3,4:25,92,3/19/2024,81,Cold Dormancy,3 weeks-Post
10.6,GT2023_N10,839,261,GWA,8/14/2023,Middle,45.66,43.8,Hatched,GT2023_N10.06,9/4/2023,9/5/2023,9/7/2023,25,9/7/2023,34.09,50.9,51.3,357,3,,NA,,NA,,NA,9/18/2023,41.49,9/25/2023,43.66,10/13/2023,51.63,10/27/2023,56.45,11/10/2023,60.74,11/24/2023,65.73,564.5,12/10/2023,72.68,65.6,64.1,12/21/2023,71.7,69.8,66.3,1/7/2024,71.5,1/20/2024,70.6,69.4,65.5,2/27/2024,68.5,69.1,65.9,3/17/2024,81,72.1,68.1,4/14/2024,110.8,79.8,75.4,5/16/2024,133.2,81.1,77.7,6/16/2024,161.3,89.8,88.2,103,78,31.64,0.405641026,147,122,37.41,0.306639344,1,3,3,113,6/10/2024,133.2,Cold Dormancy,3 months-Post
11.1,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,41.61,45,Hatched,GT2023_N11.01,8/23/2023,8/24/2023,8/26/2023,13,8/26/2023,31.64,49.3,49.4,330,4,8/29/2023,31.53,9/5/2023,33.37,9/12/2023,38.27,9/19/2023,40.06,9/27/2023,45.04,10/13/2023,50.7,10/27/2023,57.6,11/10/2023,63.35,11/24/2023,72.72,576,12/10/2023,81.5,66.9,64.5,12/21/2023,83.6,71.4,68.1,1/7/2024,83.5,1/20/2024,82.1,72.1,69.4,2/27/2024,79.5,72.9,69.3,3/17/2024,92.6,74.2,70.8,4/14/2024,113.3,77.4,75.4,5/16/2024,133.8,81.5,80.6,6/16/2024,148.5,83.9,84,103,90,41.08,0.456444444,147,134,51.86,0.387014925,3,9,3:45,141,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
11.1,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,41.61,45,Hatched,GT2023_N11.01,8/23/2023,8/24/2023,8/26/2023,13,8/26/2023,31.64,49.3,49.4,330,4,8/29/2023,31.53,9/5/2023,33.37,9/12/2023,38.27,9/19/2023,40.06,9/27/2023,45.04,10/13/2023,50.7,10/27/2023,57.6,11/10/2023,63.35,11/24/2023,72.72,576,12/10/2023,81.5,66.9,64.5,12/21/2023,83.6,71.4,68.1,1/7/2024,83.5,1/20/2024,82.1,72.1,69.4,2/27/2024,79.5,72.9,69.3,3/17/2024,92.6,74.2,70.8,4/14/2024,113.3,77.4,75.4,5/16/2024,133.8,81.5,80.6,6/16/2024,148.5,83.9,84,103,90,41.08,0.456444444,147,134,51.86,0.387014925,4,9,4:34,49,2/27/2024,NA,Cold Dormancy,Dormancy
11.1,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,41.61,45,Hatched,GT2023_N11.01,8/23/2023,8/24/2023,8/26/2023,13,8/26/2023,31.64,49.3,49.4,330,4,8/29/2023,31.53,9/5/2023,33.37,9/12/2023,38.27,9/19/2023,40.06,9/27/2023,45.04,10/13/2023,50.7,10/27/2023,57.6,11/10/2023,63.35,11/24/2023,72.72,576,12/10/2023,81.5,66.9,64.5,12/21/2023,83.6,71.4,68.1,1/7/2024,83.5,1/20/2024,82.1,72.1,69.4,2/27/2024,79.5,72.9,69.3,3/17/2024,92.6,74.2,70.8,4/14/2024,113.3,77.4,75.4,5/16/2024,133.8,81.5,80.6,6/16/2024,148.5,83.9,84,103,90,41.08,0.456444444,147,134,51.86,0.387014925,4,9,5:16,125,3/19/2024,92.6,Cold Dormancy,3 weeks-Post
11.1,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,41.61,45,Hatched,GT2023_N11.01,8/23/2023,8/24/2023,8/26/2023,13,8/26/2023,31.64,49.3,49.4,330,4,8/29/2023,31.53,9/5/2023,33.37,9/12/2023,38.27,9/19/2023,40.06,9/27/2023,45.04,10/13/2023,50.7,10/27/2023,57.6,11/10/2023,63.35,11/24/2023,72.72,576,12/10/2023,81.5,66.9,64.5,12/21/2023,83.6,71.4,68.1,1/7/2024,83.5,1/20/2024,82.1,72.1,69.4,2/27/2024,79.5,72.9,69.3,3/17/2024,92.6,74.2,70.8,4/14/2024,113.3,77.4,75.4,5/16/2024,133.8,81.5,80.6,6/16/2024,148.5,83.9,84,103,90,41.08,0.456444444,147,134,51.86,0.387014925,4,9,1,128,6/10/2024,133.8,Cold Dormancy,3 months-Post
11.2,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,42.49,46.2,Hatched,GT2023_N11.02,8/22/2023,8/23/2023,8/24/2023,11,8/24/2023,33.42,47.7,47.9,322,5,8/29/2023,33.82,9/5/2023,36.14,9/12/2023,38.67,9/19/2023,38.82,9/26/2023,38.24,10/13/2023,45.18,10/27/2023,48.59,11/10/2023,53.05,11/24/2023,61.15,485.9,12/10/2023,68.7,62,59.3,12/21/2023,70.7,67,64.3,1/7/2024,80.5,1/20/2024,90,72.5,69.9,2/17/2024,117.2,79.2,75.3,3/17/2024,136.1,85.9,82.7,4/14/2024,168.6,90.3,88.2,5/16/2024,199,95.2,94.9,6/16/2024,237.9,98.9,99,103,92,27.73,0.301413043,147,136,47.08,0.346176471,2,5,11:20,141,11/5/2023,NA,Constant Growth,Pre-Hibernation
11.2,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,42.49,46.2,Hatched,GT2023_N11.02,8/22/2023,8/23/2023,8/24/2023,11,8/24/2023,33.42,47.7,47.9,322,5,8/29/2023,33.82,9/5/2023,36.14,9/12/2023,38.67,9/19/2023,38.82,9/26/2023,38.24,10/13/2023,45.18,10/27/2023,48.59,11/10/2023,53.05,11/24/2023,61.15,485.9,12/10/2023,68.7,62,59.3,12/21/2023,70.7,67,64.3,1/7/2024,80.5,1/20/2024,90,72.5,69.9,2/17/2024,117.2,79.2,75.3,3/17/2024,136.1,85.9,82.7,4/14/2024,168.6,90.3,88.2,5/16/2024,199,95.2,94.9,6/16/2024,237.9,98.9,99,103,92,27.73,0.301413043,147,136,47.08,0.346176471,3,5,4:30,146,2/28/2024,NA,Constant Growth,Dormancy
11.2,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,42.49,46.2,Hatched,GT2023_N11.02,8/22/2023,8/23/2023,8/24/2023,11,8/24/2023,33.42,47.7,47.9,322,5,8/29/2023,33.82,9/5/2023,36.14,9/12/2023,38.67,9/19/2023,38.82,9/26/2023,38.24,10/13/2023,45.18,10/27/2023,48.59,11/10/2023,53.05,11/24/2023,61.15,485.9,12/10/2023,68.7,62,59.3,12/21/2023,70.7,67,64.3,1/7/2024,80.5,1/20/2024,90,72.5,69.9,2/17/2024,117.2,79.2,75.3,3/17/2024,136.1,85.9,82.7,4/14/2024,168.6,90.3,88.2,5/16/2024,199,95.2,94.9,6/16/2024,237.9,98.9,99,103,92,27.73,0.301413043,147,136,47.08,0.346176471,3,5,3:05,118,3/19/2024,136.1,Constant Growth,3 weeks-Post
11.2,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,42.49,46.2,Hatched,GT2023_N11.02,8/22/2023,8/23/2023,8/24/2023,11,8/24/2023,33.42,47.7,47.9,322,5,8/29/2023,33.82,9/5/2023,36.14,9/12/2023,38.67,9/19/2023,38.82,9/26/2023,38.24,10/13/2023,45.18,10/27/2023,48.59,11/10/2023,53.05,11/24/2023,61.15,485.9,12/10/2023,68.7,62,59.3,12/21/2023,70.7,67,64.3,1/7/2024,80.5,1/20/2024,90,72.5,69.9,2/17/2024,117.2,79.2,75.3,3/17/2024,136.1,85.9,82.7,4/14/2024,168.6,90.3,88.2,5/16/2024,199,95.2,94.9,6/16/2024,237.9,98.9,99,103,92,27.73,0.301413043,147,136,47.08,0.346176471,3,5,2,146,6/10/2024,199,Constant Growth,3 months-Post
11.3,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,43.72,45.5,Hatched,GT2023_N11.03,8/19/2023,8/20/2023,8/22/2023,9,8/22/2023,34.77,50.6,51,318,6,8/29/2023,32.65,9/5/2023,38.87,9/12/2023,42.18,9/19/2023,44.5,9/26/2023,48.2,10/13/2023,54.37,10/27/2023,59.72,11/10/2023,66.32,11/24/2023,72.34,597.2,12/10/2023,81.92,67.7,66.1,12/21/2023,84.5,71.8,70,1/7/2024,79,1/20/2024,78.3,71.7,69.7,2/27/2024,76.9,71.3,69,3/17/2024,90,73.6,71.9,4/14/2024,106.4,76.6,75.2,5/16/2024,115.8,78.6,77.5,6/16/2024,124.4,81.6,79.3,103,94,37.57,0.399680851,147,138,44.23,0.320507246,2,6,3:37,129,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
11.3,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,43.72,45.5,Hatched,GT2023_N11.03,8/19/2023,8/20/2023,8/22/2023,9,8/22/2023,34.77,50.6,51,318,6,8/29/2023,32.65,9/5/2023,38.87,9/12/2023,42.18,9/19/2023,44.5,9/26/2023,48.2,10/13/2023,54.37,10/27/2023,59.72,11/10/2023,66.32,11/24/2023,72.34,597.2,12/10/2023,81.92,67.7,66.1,12/21/2023,84.5,71.8,70,1/7/2024,79,1/20/2024,78.3,71.7,69.7,2/27/2024,76.9,71.3,69,3/17/2024,90,73.6,71.9,4/14/2024,106.4,76.6,75.2,5/16/2024,115.8,78.6,77.5,6/16/2024,124.4,81.6,79.3,103,94,37.57,0.399680851,147,138,44.23,0.320507246,1,6,5:00,51,2/27/2024,NA,Cold Dormancy,Dormancy
11.3,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,43.72,45.5,Hatched,GT2023_N11.03,8/19/2023,8/20/2023,8/22/2023,9,8/22/2023,34.77,50.6,51,318,6,8/29/2023,32.65,9/5/2023,38.87,9/12/2023,42.18,9/19/2023,44.5,9/26/2023,48.2,10/13/2023,54.37,10/27/2023,59.72,11/10/2023,66.32,11/24/2023,72.34,597.2,12/10/2023,81.92,67.7,66.1,12/21/2023,84.5,71.8,70,1/7/2024,79,1/20/2024,78.3,71.7,69.7,2/27/2024,76.9,71.3,69,3/17/2024,90,73.6,71.9,4/14/2024,106.4,76.6,75.2,5/16/2024,115.8,78.6,77.5,6/16/2024,124.4,81.6,79.3,103,94,37.57,0.399680851,147,138,44.23,0.320507246,1,6,8:20,113,3/19/2024,90,Cold Dormancy,3 weeks-Post
11.3,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,43.72,45.5,Hatched,GT2023_N11.03,8/19/2023,8/20/2023,8/22/2023,9,8/22/2023,34.77,50.6,51,318,6,8/29/2023,32.65,9/5/2023,38.87,9/12/2023,42.18,9/19/2023,44.5,9/26/2023,48.2,10/13/2023,54.37,10/27/2023,59.72,11/10/2023,66.32,11/24/2023,72.34,597.2,12/10/2023,81.92,67.7,66.1,12/21/2023,84.5,71.8,70,1/7/2024,79,1/20/2024,78.3,71.7,69.7,2/27/2024,76.9,71.3,69,3/17/2024,90,73.6,71.9,4/14/2024,106.4,76.6,75.2,5/16/2024,115.8,78.6,77.5,6/16/2024,124.4,81.6,79.3,103,94,37.57,0.399680851,147,138,44.23,0.320507246,1,6,2,130,6/10/2024,115.8,Cold Dormancy,3 months-Post
11.4,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,41.92,46,Hatched,GT2023_N11.04,8/22/2023,8/23/2023,8/24/2023,9,8/24/2023,33.42,49.4,49.2,323,7,8/30/2023,35.76,9/6/2023,38.25,9/13/2023,40.5,9/20/2023,41.92,9/27/2023,46.9,10/13/2023,53.25,10/27/2023,57.12,11/10/2023,67.68,11/24/2023,63.7,571.2,12/10/2023,70.9,63,61.9,12/21/2023,77,67.6,65.3,1/7/2024,90.9,1/20/2024,101.9,75,72.7,2/17/2024,125.3,81.2,78.6,3/17/2024,149.3,85.5,84.8,4/14/2024,178.9,90.5,89.5,5/16/2024,203.8,91.5,90.1,6/16/2024,234.8,95.7,96.5,103,94,30.28,0.32212766,147,138,57.48,0.416521739,3,8,2:45,134,11/5/2023,NA,Constant Growth,Pre-Hibernation
11.4,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,41.92,46,Hatched,GT2023_N11.04,8/22/2023,8/23/2023,8/24/2023,9,8/24/2023,33.42,49.4,49.2,323,7,8/30/2023,35.76,9/6/2023,38.25,9/13/2023,40.5,9/20/2023,41.92,9/27/2023,46.9,10/13/2023,53.25,10/27/2023,57.12,11/10/2023,67.68,11/24/2023,63.7,571.2,12/10/2023,70.9,63,61.9,12/21/2023,77,67.6,65.3,1/7/2024,90.9,1/20/2024,101.9,75,72.7,2/17/2024,125.3,81.2,78.6,3/17/2024,149.3,85.5,84.8,4/14/2024,178.9,90.5,89.5,5/16/2024,203.8,91.5,90.1,6/16/2024,234.8,95.7,96.5,103,94,30.28,0.32212766,147,138,57.48,0.416521739,2,8,2:45,111,2/28/2024,NA,Constant Growth,Dormancy
11.4,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,41.92,46,Hatched,GT2023_N11.04,8/22/2023,8/23/2023,8/24/2023,9,8/24/2023,33.42,49.4,49.2,323,7,8/30/2023,35.76,9/6/2023,38.25,9/13/2023,40.5,9/20/2023,41.92,9/27/2023,46.9,10/13/2023,53.25,10/27/2023,57.12,11/10/2023,67.68,11/24/2023,63.7,571.2,12/10/2023,70.9,63,61.9,12/21/2023,77,67.6,65.3,1/7/2024,90.9,1/20/2024,101.9,75,72.7,2/17/2024,125.3,81.2,78.6,3/17/2024,149.3,85.5,84.8,4/14/2024,178.9,90.5,89.5,5/16/2024,203.8,91.5,90.1,6/16/2024,234.8,95.7,96.5,103,94,30.28,0.32212766,147,138,57.48,0.416521739,2,8,3:10,77,3/19/2024,149.3,Constant Growth,3 weeks-Post
11.4,GT2023_N11,892,unk,GWA,8/14/2023,Top/Same level,41.92,46,Hatched,GT2023_N11.04,8/22/2023,8/23/2023,8/24/2023,9,8/24/2023,33.42,49.4,49.2,323,7,8/30/2023,35.76,9/6/2023,38.25,9/13/2023,40.5,9/20/2023,41.92,9/27/2023,46.9,10/13/2023,53.25,10/27/2023,57.12,11/10/2023,67.68,11/24/2023,63.7,571.2,12/10/2023,70.9,63,61.9,12/21/2023,77,67.6,65.3,1/7/2024,90.9,1/20/2024,101.9,75,72.7,2/17/2024,125.3,81.2,78.6,3/17/2024,149.3,85.5,84.8,4/14/2024,178.9,90.5,89.5,5/16/2024,203.8,91.5,90.1,6/16/2024,234.8,95.7,96.5,103,94,30.28,0.32212766,147,138,57.48,0.416521739,2,8,3,105,6/10/2024,203.8,Constant Growth,3 months-Post
12.2,GT2023_N12,389,254,GWA,8/14/2023,Middle,32.26,38.8,Hatched,GT2023_N12.02,,8/17/2023,8/19/2023,6,8/19/2023,25.44,45.7,45.6,305,8,8/30/2023,27.98,9/6/2023,29.33,9/13/2023,30.17,9/20/2023,32.04,9/27/2023,33.43,10/13/2023,37.14,10/27/2023,41.35,11/10/2023,57.93,11/24/2023,48.74,413.5,12/10/2023,55.7,58.1,56.5,12/21/2023,62.6,64.5,61.5,1/7/2024,74.6,1/20/2024,84.5,71.3,68,2/17/2024,103.5,78.5,75.1,3/17/2024,131.3,85.1,81.9,4/14/2024,154.6,88.8,87.2,5/16/2024,181.5,89.1,88.8,6/16/2024,258.9,103.1,101.2,103,97,23.3,0.240206186,147,141,49.16,0.348652482,3,8,5:52,188,11/5/2023,NA,Constant Growth,Pre-Hibernation
12.2,GT2023_N12,389,254,GWA,8/14/2023,Middle,32.26,38.8,Hatched,GT2023_N12.02,,8/17/2023,8/19/2023,6,8/19/2023,25.44,45.7,45.6,305,8,8/30/2023,27.98,9/6/2023,29.33,9/13/2023,30.17,9/20/2023,32.04,9/27/2023,33.43,10/13/2023,37.14,10/27/2023,41.35,11/10/2023,57.93,11/24/2023,48.74,413.5,12/10/2023,55.7,58.1,56.5,12/21/2023,62.6,64.5,61.5,1/7/2024,74.6,1/20/2024,84.5,71.3,68,2/17/2024,103.5,78.5,75.1,3/17/2024,131.3,85.1,81.9,4/14/2024,154.6,88.8,87.2,5/16/2024,181.5,89.1,88.8,6/16/2024,258.9,103.1,101.2,103,97,23.3,0.240206186,147,141,49.16,0.348652482,2,8,3:07,106,2/28/2024,NA,Constant Growth,Dormancy
12.2,GT2023_N12,389,254,GWA,8/14/2023,Middle,32.26,38.8,Hatched,GT2023_N12.02,,8/17/2023,8/19/2023,6,8/19/2023,25.44,45.7,45.6,305,8,8/30/2023,27.98,9/6/2023,29.33,9/13/2023,30.17,9/20/2023,32.04,9/27/2023,33.43,10/13/2023,37.14,10/27/2023,41.35,11/10/2023,57.93,11/24/2023,48.74,413.5,12/10/2023,55.7,58.1,56.5,12/21/2023,62.6,64.5,61.5,1/7/2024,74.6,1/20/2024,84.5,71.3,68,2/17/2024,103.5,78.5,75.1,3/17/2024,131.3,85.1,81.9,4/14/2024,154.6,88.8,87.2,5/16/2024,181.5,89.1,88.8,6/16/2024,258.9,103.1,101.2,103,97,23.3,0.240206186,147,141,49.16,0.348652482,2,8,2:28,92,3/19/2024,131.3,Constant Growth,3 weeks-Post
12.2,GT2023_N12,389,254,GWA,8/14/2023,Middle,32.26,38.8,Hatched,GT2023_N12.02,,8/17/2023,8/19/2023,6,8/19/2023,25.44,45.7,45.6,305,8,8/30/2023,27.98,9/6/2023,29.33,9/13/2023,30.17,9/20/2023,32.04,9/27/2023,33.43,10/13/2023,37.14,10/27/2023,41.35,11/10/2023,57.93,11/24/2023,48.74,413.5,12/10/2023,55.7,58.1,56.5,12/21/2023,62.6,64.5,61.5,1/7/2024,74.6,1/20/2024,84.5,71.3,68,2/17/2024,103.5,78.5,75.1,3/17/2024,131.3,85.1,81.9,4/14/2024,154.6,88.8,87.2,5/16/2024,181.5,89.1,88.8,6/16/2024,258.9,103.1,101.2,103,97,23.3,0.240206186,147,141,49.16,0.348652482,2,8,2,103,6/10/2024,181.5,Constant Growth,3 months-Post
12.4,GT2023_N12,389,254,GWA,8/14/2023,Bottom,35.04,43.5,Hatched,GT2023_N12.04,8/16/2023,8/16/2023,8/18/2023,5,8/18/2023,26.96,46.9,47.8,302,7,8/30/2023,31.95,9/6/2023,34.35,9/13/2023,36.84,9/20/2023,37.97,9/26/2023,40.65,10/13/2023,47.1,10/27/2023,51.65,11/10/2023,59.47,11/24/2023,68.2,516.5,12/10/2023,79.78,67.3,65.2,12/21/2023,81.8,72.1,69.8,1/7/2024,85.2,1/20/2024,81.8,73.2,70.7,2/27/2024,77.9,72.9,69.9,3/17/2024,91.8,74.8,72.7,4/14/2024,115.6,81.5,79.2,5/16/2024,143.1,82.2,79.6,6/16/2024,179,93.2,91.2,103,98,41.24,0.420816327,147,142,58.24,0.410140845,2,6,3:21,211,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
12.4,GT2023_N12,389,254,GWA,8/14/2023,Bottom,35.04,43.5,Hatched,GT2023_N12.04,8/16/2023,8/16/2023,8/18/2023,5,8/18/2023,26.96,46.9,47.8,302,7,8/30/2023,31.95,9/6/2023,34.35,9/13/2023,36.84,9/20/2023,37.97,9/26/2023,40.65,10/13/2023,47.1,10/27/2023,51.65,11/10/2023,59.47,11/24/2023,68.2,516.5,12/10/2023,79.78,67.3,65.2,12/21/2023,81.8,72.1,69.8,1/7/2024,85.2,1/20/2024,81.8,73.2,70.7,2/27/2024,77.9,72.9,69.9,3/17/2024,91.8,74.8,72.7,4/14/2024,115.6,81.5,79.2,5/16/2024,143.1,82.2,79.6,6/16/2024,179,93.2,91.2,103,98,41.24,0.420816327,147,142,58.24,0.410140845,1,6,3:26,44,2/27/2024,NA,Cold Dormancy,Dormancy
